id,title,context,question,answers
274988630917,رجب طيب أردوغان,رجب طيب أردوغان (بالتركية: Recep Tayyip Erdoğan)‏ (ولد في 26 فبراير 1954)، هو رئيس جمهورية تركيا الثاني عشر والحالي منذ 28 أغسطس 2014م، ويعد أول رئيس تركي اختاره الشعب بطريق الاقتراع المباشر، انتخب رئيساً للجمهورية مرة ثانية في انتخابات مبكرة في 24 يونيو 2018 وتسلم سلطاته في 9 يوليو 2018 ليصبح أول رئيس تركي يدشن النظام الرئاسي . ورئيس وزراء تركيا من مارس 2003 حتى أغسطس 2014 وقبل هذا كان عمدة مدينة إسطنبول التركية من 1994م إلى 1998م. ورئيس حزب العدالة والتنمية الذي يملك غالبية مقاعد البرلمان التركي.,ماهو الحزب الذي يرأسه رجب طيب أردوغان ؟,"{'text': ['حزب العدالة والتنمية'], 'answer_start': [443]}"
122654307133,رجب طيب أردوغان,كان أردوغان لاعب كرة قدم شبه محترف بين عامي 1969م - 1982م وكان يلعب لصالح نادي قاسم باشا وذلك قبل أن يتم انتخابه عمدةً لبلدية مدينة إسطنبول من قبل حزب الرفاه الإسلامي في عام 1994م. وفي عام 1998م اتهُم أردوغان بالتحريض على الكراهية الدينية وتم ايقافه من منصبه وحكم عليه بالسجن لمدة 10 أشهر بسبب اقتباسه أبياتاً من شعر تركي أثناء القائه خطاباً في مدينة سعرد.,ماهي الرياضة التي كان فيها رجب طيب أردوغان شبه محترف ؟,"{'text': ['كرة قدم'], 'answer_start': [17]}"
228781735046,رجب طيب أردوغان,كان أردوغان لاعب كرة قدم شبه محترف بين عامي 1969م - 1982م وكان يلعب لصالح نادي قاسم باشا وذلك قبل أن يتم انتخابه عمدةً لبلدية مدينة إسطنبول من قبل حزب الرفاه الإسلامي في عام 1994م. وفي عام 1998م اتهُم أردوغان بالتحريض على الكراهية الدينية وتم ايقافه من منصبه وحكم عليه بالسجن لمدة 10 أشهر بسبب اقتباسه أبياتاً من شعر تركي أثناء القائه خطاباً في مدينة سعرد.,لصالح أي نادي لعب رجب طيب أردوغان ؟,"{'text': ['نادي قاسم باشا'], 'answer_start': [74]}"
424062298639,رجب طيب أردوغان,كان أردوغان لاعب كرة قدم شبه محترف بين عامي 1969م - 1982م وكان يلعب لصالح نادي قاسم باشا وذلك قبل أن يتم انتخابه عمدةً لبلدية مدينة إسطنبول من قبل حزب الرفاه الإسلامي في عام 1994م. وفي عام 1998م اتهُم أردوغان بالتحريض على الكراهية الدينية وتم ايقافه من منصبه وحكم عليه بالسجن لمدة 10 أشهر بسبب اقتباسه أبياتاً من شعر تركي أثناء القائه خطاباً في مدينة سعرد.,بماذا إتهم رجب طيب أردوغان ؟,"{'text': ['بالتحريض على الكراهية الدينية'], 'answer_start': [209]}"
42246561412,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة.,ماهو المذهب الذي تتبعه الصوفية ؟,"{'text': ['مذهب إسلامي.'], 'answer_start': [21]}"
658910016989,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة.,ماهي غاية التصوف ؟,"{'text': ['منهج أو طريق يسلكه العبد للوصول إلى الله،'], 'answer_start': [38]}"
873099987052,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة.,كيف يمكن تحقيق مناهج التصوف ؟,"{'text': ['عن طريق الاجتهاد في العبادات واجتناب المنهيات،'], 'answer_start': [117]}"
887242503275,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة. وهذا المنهج يقولون أنه يستمد أصوله وفروعه من القرآن والسنة النبوية واجتهاد العلماء فيما لم يرد فيه نص، فهو علم كعلم الفقه له مذاهبه ومدارسه ومجتهدوه وأئمته الذين شيدوا أركانه وقواعده - كغيره من العلوم - جيلاً بعد جيل حتى جعلوه علما سموه علم التصوف، وعلم التزكية، وعلم الأخلاق، فألفوا فيه الكتب الكثيرة بينوا فيها أصوله وفروعه وقواعده، ومن أشهر هذه الكتب: الحِكَم العطائية لابن عطاء الله السكندري، وقواعد التصوف للشيخ أحمد زروق، وإحياء علوم الدين للإمام الغزالي، والرسالة القشيرية للإمام القشيري، ومن جوامع الكلم لمحمد ماضي أبو العزائم وغيرها.,من أين تستمد الصوفية أصولها ؟,"{'text': ['يستمد أصوله وفروعه من القرآن والسنة النبوية'], 'answer_start': [257]}"
680859065504,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة. وهذا المنهج يقولون أنه يستمد أصوله وفروعه من القرآن والسنة النبوية واجتهاد العلماء فيما لم يرد فيه نص، فهو علم كعلم الفقه له مذاهبه ومدارسه ومجتهدوه وأئمته الذين شيدوا أركانه وقواعده - كغيره من العلوم - جيلاً بعد جيل حتى جعلوه علما سموه علم التصوف، وعلم التزكية، وعلم الأخلاق، فألفوا فيه الكتب الكثيرة بينوا فيها أصوله وفروعه وقواعده، ومن أشهر هذه الكتب: الحِكَم العطائية لابن عطاء الله السكندري، وقواعد التصوف للشيخ أحمد زروق، وإحياء علوم الدين للإمام الغزالي، والرسالة القشيرية للإمام القشيري، ومن جوامع الكلم لمحمد ماضي أبو العزائم وغيرها.,من صاحب كتاب الحِكَم العطائية ؟,"{'text': ['لابن عطاء الله السكندري،'], 'answer_start': [606]}"
543036757184,صوفية,الصوفية أو التصوف هو مذهب إسلامي. وهو منهج أو طريق يسلكه العبد للوصول إلى الله، أي الوصول إلى معرفته والعلم به، وذلك عن طريق الاجتهاد في العبادات واجتناب المنهيات، وتربية النفس وتطهير القلب من الأخلاق السيئة، وتحليته بالأخلاق الحسنة. وهذا المنهج يقولون أنه يستمد أصوله وفروعه من القرآن والسنة النبوية واجتهاد العلماء فيما لم يرد فيه نص، فهو علم كعلم الفقه له مذاهبه ومدارسه ومجتهدوه وأئمته الذين شيدوا أركانه وقواعده - كغيره من العلوم - جيلاً بعد جيل حتى جعلوه علما سموه علم التصوف، وعلم التزكية، وعلم الأخلاق، فألفوا فيه الكتب الكثيرة بينوا فيها أصوله وفروعه وقواعده، ومن أشهر هذه الكتب: الحِكَم العطائية لابن عطاء الله السكندري، وقواعد التصوف للشيخ أحمد زروق، وإحياء علوم الدين للإمام الغزالي، والرسالة القشيرية للإمام القشيري، ومن جوامع الكلم لمحمد ماضي أبو العزائم وغيرها.,من ألف كتاب الرسالة القشيرية ؟,"{'text': ['للإمام القشيري،'], 'answer_start': [714]}"
17351969619,صوفية,وكرأي آخر، يقول الشيخ ابن الجوزي في محاولته التي اعتبرها علماء آخرون تقليلاً من شأن التصوف الإسلامي، ذكر في كتابه تلبيس إبليس: يُنسب الصوفيين إلى (صوفة بن مرة) والذي نذرت له والدته أن تعلقه بأستار الكعبة فأطلق اسم (صوفي) على كل من ينقطع عن الدنيا وينصرف إلى العبادة فقط.,من ألف كتاب تلبيس إبليس ؟,"{'text': ['الشيخ ابن الجوزي'], 'answer_start': [16]}"
702084188940,صوفية,وكرأي آخر، يقول الشيخ ابن الجوزي في محاولته التي اعتبرها علماء آخرون تقليلاً من شأن التصوف الإسلامي، ذكر في كتابه تلبيس إبليس: يُنسب الصوفيين إلى (صوفة بن مرة) والذي نذرت له والدته أن تعلقه بأستار الكعبة فأطلق اسم (صوفي) على كل من ينقطع عن الدنيا وينصرف إلى العبادة فقط.,إلى من ينسب الصوفيين ؟,"{'text': ['إلى (صوفة بن مرة)'], 'answer_start': [142]}"
845203590979,صوفية,وكرأي آخر، يقول الشيخ ابن الجوزي في محاولته التي اعتبرها علماء آخرون تقليلاً من شأن التصوف الإسلامي، ذكر في كتابه تلبيس إبليس: يُنسب الصوفيين إلى (صوفة بن مرة) والذي نذرت له والدته أن تعلقه بأستار الكعبة فأطلق اسم (صوفي) على كل من ينقطع عن الدنيا وينصرف إلى العبادة فقط.,على من يطلق إسم صوفي ؟,"{'text': ['كل من ينقطع عن الدنيا وينصرف إلى العبادة فقط.'], 'answer_start': [225]}"
988157672695,سويسرا,سِوِيسْرَا (بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra) ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية.,ماهو الإسم الرسمي لسويسرا ؟,"{'text': ['الاِتِّحَاد السُّوَيْسْرِيّ'], 'answer_start': [108]}"
471876273320,سويسرا,سِوِيسْرَا (بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra) ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية.,من كم كانتون يتكون الإتحاد السويسري ؟,"{'text': ['26 كانتون،'], 'answer_start': [165]}"
735069323210,سويسرا,سِوِيسْرَا (بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra) ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية.,أين يقع مقر السلطات الاتحادية السويسرية ؟,"{'text': ['برن'], 'answer_start': [179]}"
672340187283,سويسرا,"سِوِيسْرَا ""(بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra)"" ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية. تقع سويسرا في غرب أوروبا، حيث تحدها ألمانيا من الشمال، فرنسا من الغرب، إيطاليا من الجنوب، والنمسا وليختنشتاين من الشرق. تشكلت الكنفدرالية السويسرية على مدى عدة قرون، لكنها تميّـزت منذ نهاية القرن الثالث عشر بحرصها على الحياد، وابتعادها عن الدخول في حروب مع جيرانها. ومع أنها تقع في قلب القارة الأوروبية، إلا أنها تمتاز عن معظم الدول المجاورة لها بتنوّعها الديني واللغوي وتمسكها بممارسة الديمقراطية المباشرة.",أين تقع سويسرا بالنسبة لأوروبا ؟,"{'text': ['غرب أوروبا،'], 'answer_start': [223]}"
934856910854,سويسرا,"سِوِيسْرَا ""(بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra)"" ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية. تقع سويسرا في غرب أوروبا، حيث تحدها ألمانيا من الشمال، فرنسا من الغرب، إيطاليا من الجنوب، والنمسا وليختنشتاين من الشرق. تشكلت الكنفدرالية السويسرية على مدى عدة قرون، لكنها تميّـزت منذ نهاية القرن الثالث عشر بحرصها على الحياد، وابتعادها عن الدخول في حروب مع جيرانها. ومع أنها تقع في قلب القارة الأوروبية، إلا أنها تمتاز عن معظم الدول المجاورة لها بتنوّعها الديني واللغوي وتمسكها بممارسة الديمقراطية المباشرة.",ماهي الدولة التي تحد سويسرا من الشمال ؟,"{'text': ['ألمانيا'], 'answer_start': [245]}"
630847864987,سويسرا,"سِوِيسْرَا ""(بالألمانية:die Schweiz، بالفرنسية:la Suisse، بالإيطالية:Svizzera، بالرومانشية:Svizra)"" ورسمِيّاً الاِتِّحَاد السُّوَيْسْرِيّ هي جمهورية فيدرالية تتكون من 26 كانتون، مع برن كمقر للسلطات الاتحادية. تقع سويسرا في غرب أوروبا، حيث تحدها ألمانيا من الشمال، فرنسا من الغرب، إيطاليا من الجنوب، والنمسا وليختنشتاين من الشرق. تشكلت الكنفدرالية السويسرية على مدى عدة قرون، لكنها تميّـزت منذ نهاية القرن الثالث عشر بحرصها على الحياد، وابتعادها عن الدخول في حروب مع جيرانها. ومع أنها تقع في قلب القارة الأوروبية، إلا أنها تمتاز عن معظم الدول المجاورة لها بتنوّعها الديني واللغوي وتمسكها بممارسة الديمقراطية المباشرة.",بماذا تمتاز سويسرا ؟,"{'text': ['بتنوّعها الديني واللغوي وتمسكها بممارسة الديمقراطية المباشرة.'], 'answer_start': [555]}"
758899630931,سويسرا,سويسرا هي أيضاً مهد للصليب الأحمر؛ وموطن لعدد كبير من المنظمات الدولية؛ بما في ذلك ثاني أكبر مكتب للأمم المتحدة. وعلى المستوى الأوروبي فهي عضو مؤسس في الرابطة الأوروبية للتجارة الحرة؛ وجزء من منطقة شنغن، وعلى الرغم من أنها ليست عضواً في الاتحاد الأوروبي ولا في المنطقة الاقتصادية الأوروبية إلا أن سويسرا هي واحدة من أغنى البلدان في العالم من حيث الناتج المحلي الإجمالي للفرد، وتحتوي على أعلى ثروة للشخص البالغ (الأصول المالية وغير المالية) من أي بلد في العالم. وقد تم تصنيف زيوريخ وجنيف المدينتين الثانية والثامنة من بين الأعلى في جودة المعيشة في الحياة في العالم. وهي الدولة التاسعة عشر كأكبر اقتصاد في العالم من حيث الناتج المحلي الإجمالي الاسمي ورقم 36 في تعادل القوة الشرائية.,ماهو موضع أوروبا على المستوى الأوروبي ؟,"{'text': ['عضو مؤسس في الرابطة الأوروبية للتجارة الحرة؛'], 'answer_start': [139]}"
552638196181,سويسرا,سويسرا هي أيضاً مهد للصليب الأحمر؛ وموطن لعدد كبير من المنظمات الدولية؛ بما في ذلك ثاني أكبر مكتب للأمم المتحدة. وعلى المستوى الأوروبي فهي عضو مؤسس في الرابطة الأوروبية للتجارة الحرة؛ وجزء من منطقة شنغن، وعلى الرغم من أنها ليست عضواً في الاتحاد الأوروبي ولا في المنطقة الاقتصادية الأوروبية إلا أن سويسرا هي واحدة من أغنى البلدان في العالم من حيث الناتج المحلي الإجمالي للفرد، وتحتوي على أعلى ثروة للشخص البالغ (الأصول المالية وغير المالية) من أي بلد في العالم. وقد تم تصنيف زيوريخ وجنيف المدينتين الثانية والثامنة من بين الأعلى في جودة المعيشة في الحياة في العالم. وهي الدولة التاسعة عشر كأكبر اقتصاد في العالم من حيث الناتج المحلي الإجمالي الاسمي ورقم 36 في تعادل القوة الشرائية.,ماهو تصنيف زيوريخ وجنيف في جودة المعيشة في الحياة في العالم ؟,"{'text': ['المدينتين الثانية والثامنة'], 'answer_start': [487]}"
27008867772,سويسرا,سويسرا هي أيضاً مهد للصليب الأحمر؛ وموطن لعدد كبير من المنظمات الدولية؛ بما في ذلك ثاني أكبر مكتب للأمم المتحدة. وعلى المستوى الأوروبي فهي عضو مؤسس في الرابطة الأوروبية للتجارة الحرة؛ وجزء من منطقة شنغن، وعلى الرغم من أنها ليست عضواً في الاتحاد الأوروبي ولا في المنطقة الاقتصادية الأوروبية إلا أن سويسرا هي واحدة من أغنى البلدان في العالم من حيث الناتج المحلي الإجمالي للفرد، وتحتوي على أعلى ثروة للشخص البالغ (الأصول المالية وغير المالية) من أي بلد في العالم. وقد تم تصنيف زيوريخ وجنيف المدينتين الثانية والثامنة من بين الأعلى في جودة المعيشة في الحياة في العالم. وهي الدولة التاسعة عشر كأكبر اقتصاد في العالم من حيث الناتج المحلي الإجمالي الاسمي ورقم 36 في تعادل القوة الشرائية.,ماهو ترتيب إقتصاد سويسرا من حيث الناتج المحلي الإجمالي ؟,"{'text': ['الدولة التاسعة عشر'], 'answer_start': [569]}"
896045506675,إيران,الجمهورية الإسلامية الإيرانية (بالفارسية: جمهورى اسلامى ايران) هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر  بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها).,أين تقع الجمهورية الإسلامية الإيرانية ؟,"{'text': ['في غرب آسيا.'], 'answer_start': [75]}"
795749109686,إيران,الجمهورية الإسلامية الإيرانية (بالفارسية: جمهورى اسلامى ايران) هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر  بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها).,كم عدد متساكني الجمهورية الإسلامية الإيرانية ؟,"{'text': ['81 مليون نسمة'], 'answer_start': [154]}"
637252281049,إيران,الجمهورية الإسلامية الإيرانية (بالفارسية: جمهورى اسلامى ايران) هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر  بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها).,ماهي الدولة الأكبر مساحةً من الجمهورية الإسلامية الإيرانية في الشرق الأوسط ؟,"{'text': ['السعودية'], 'answer_start': [213]}"
777296379740,إيران,الجمهورية الإسلامية الإيرانية هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها). يحدها من الشمال أرمينيا وأذربيجان وتركمانستان. وتطل إيران على بحر قزوين (وهو بحر داخلي تحده كازاخستان وروسيا). ويحدها من الشرق أفغانستان وباكستان، ومن الجنوب الخليج العربي وخليج عمان، ومن الغرب العراق ومن الشمال الغربي تركيا. طهران هي العاصمة، وأكبر مدينة في البلاد والوسط السياسي والثقافي والتجاري والصناعي للأمة. تعد إيران قوةً إقليمية، وتحتل مركزا هاما في أمن الطاقة الدولية والاقتصاد العالمي بسبب أحتياطاتها الكبيرة من النفط والغاز الطبيعي. حيث يوجد في إيران ثاني أكبر احتياطي من الغاز الطبيعي في العالم ورابع أكبر احتياطي مؤكد من النفط.,ماهي الدول التي تحد الجمهورية الإسلامية الإيرانية من الشمال ؟,"{'text': ['أرمينيا وأذربيجان وتركمانستان.'], 'answer_start': [396]}"
248062279649,إيران,الجمهورية الإسلامية الإيرانية هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها). يحدها من الشمال أرمينيا وأذربيجان وتركمانستان. وتطل إيران على بحر قزوين (وهو بحر داخلي تحده كازاخستان وروسيا). ويحدها من الشرق أفغانستان وباكستان، ومن الجنوب الخليج العربي وخليج عمان، ومن الغرب العراق ومن الشمال الغربي تركيا. طهران هي العاصمة، وأكبر مدينة في البلاد والوسط السياسي والثقافي والتجاري والصناعي للأمة. تعد إيران قوةً إقليمية، وتحتل مركزا هاما في أمن الطاقة الدولية والاقتصاد العالمي بسبب أحتياطاتها الكبيرة من النفط والغاز الطبيعي. حيث يوجد في إيران ثاني أكبر احتياطي من الغاز الطبيعي في العالم ورابع أكبر احتياطي مؤكد من النفط.,ماهي عاصمة الجمهورية الإسلامية الإيرانية ؟,"{'text': ['طهران'], 'answer_start': [606]}"
820601109536,إيران,الجمهورية الإسلامية الإيرانية هي دولة تقع في غرب آسيا. وهي ثاني أكبر دول بالشرق الأوسط من حيث عدد السكان بعد مصر باجمالي 81 مليون نسمة وكذلك ثاني أكبر بلدان الشرق الاوسط مساحة بعد السعودية بمساحة تبلغ 1،648،195 كم2 ما يجعلها تحتل المرتبة الثامنة عشر بين بلدان في العالم من حيث المساحة ٬ تتميز ايران بموقع جيوسياسي يجعلها نقطة التقاء لثلاث مجالات آسيوية (غرب آسيا ووسطها وجنوبها). يحدها من الشمال أرمينيا وأذربيجان وتركمانستان. وتطل إيران على بحر قزوين (وهو بحر داخلي تحده كازاخستان وروسيا). ويحدها من الشرق أفغانستان وباكستان، ومن الجنوب الخليج العربي وخليج عمان، ومن الغرب العراق ومن الشمال الغربي تركيا. طهران هي العاصمة، وأكبر مدينة في البلاد والوسط السياسي والثقافي والتجاري والصناعي للأمة. تعد إيران قوةً إقليمية، وتحتل مركزا هاما في أمن الطاقة الدولية والاقتصاد العالمي بسبب أحتياطاتها الكبيرة من النفط والغاز الطبيعي. حيث يوجد في إيران ثاني أكبر احتياطي من الغاز الطبيعي في العالم ورابع أكبر احتياطي مؤكد من النفط.,ماهي الإحتياطات الكبيرة للجمهورية الإسلامية الإيرانية ؟,"{'text': ['النفط والغاز الطبيعي.'], 'answer_start': [803]}"
207928860576,إيران,إيران موطن لواحدة من أقدم الحضارات في العالم. أول سلالة حاكمة شكلت في إيران خلال المملكة العيلامية في 2800 قبل الميلاد. وقد وحد الميديون إيران في إمبراطورية عام 625 قبل الميلاد. وقامت بعد ذلك الإمبراطورية الأخمينية الإيرانية، ومن ثم الإمبراطورية السلوقية الهيلينية واثنتين من الامبراطوريات الإيرانية اللاحقة، البارثيين والساسانيين، قبل الفتح الإسلامي في 651 م. وخلال عهد السلالات الدولة الإسلامية. انتشرت اللغة الفارسية والثقافة الفارسية في جميع أنحاء الهضبة الإيرانية. وقد أكدت السلالات الإيرانية مبكرا على الاستقلال الإيراني، وهذه السلالات هي والدولة الصفارية والسامانيون والبويهيون.,متى شكلت أول سلالة حاكمة في إيران ؟,"{'text': ['في 2800 قبل الميلاد.'], 'answer_start': [99]}"
77352932221,إيران,إيران موطن لواحدة من أقدم الحضارات في العالم. أول سلالة حاكمة شكلت في إيران خلال المملكة العيلامية في 2800 قبل الميلاد. وقد وحد الميديون إيران في إمبراطورية عام 625 قبل الميلاد. وقامت بعد ذلك الإمبراطورية الأخمينية الإيرانية، ومن ثم الإمبراطورية السلوقية الهيلينية واثنتين من الامبراطوريات الإيرانية اللاحقة، البارثيين والساسانيين، قبل الفتح الإسلامي في 651 م. وخلال عهد السلالات الدولة الإسلامية. انتشرت اللغة الفارسية والثقافة الفارسية في جميع أنحاء الهضبة الإيرانية. وقد أكدت السلالات الإيرانية مبكرا على الاستقلال الإيراني، وهذه السلالات هي والدولة الصفارية والسامانيون والبويهيون.,من وحد إيران في إمبراطورية ؟,"{'text': ['الميديون'], 'answer_start': [128]}"
864494027001,إيران,إيران موطن لواحدة من أقدم الحضارات في العالم. أول سلالة حاكمة شكلت في إيران خلال المملكة العيلامية في 2800 قبل الميلاد. وقد وحد الميديون إيران في إمبراطورية عام 625 قبل الميلاد. وقامت بعد ذلك الإمبراطورية الأخمينية الإيرانية، ومن ثم الإمبراطورية السلوقية الهيلينية واثنتين من الامبراطوريات الإيرانية اللاحقة، البارثيين والساسانيين، قبل الفتح الإسلامي في 651 م. وخلال عهد السلالات الدولة الإسلامية. انتشرت اللغة الفارسية والثقافة الفارسية في جميع أنحاء الهضبة الإيرانية. وقد أكدت السلالات الإيرانية مبكرا على الاستقلال الإيراني، وهذه السلالات هي والدولة الصفارية والسامانيون والبويهيون.,ماهي السلالات التي أكدت على الاستقلال الإيراني ؟,"{'text': ['والدولة الصفارية والسامانيون والبويهيون.'], 'answer_start': [545]}"
880936177507,سليمان القانوني,"سليمان خان الأول بن سليم خان الأول (بالتركية العثمانية: سلطان سليمان اول)؛ (بالتركية: Sultan Süleyman-ı Evvel) (ميلاد: 6 نوفمبر 1494 بطرابزون، وفاة: 7 سبتمبر 1566 بسيكتوار)، عاشر السلاطين العثمانيين وخليفة المسلمين الثمانون، وثاني من حمل لقب ""أمير المؤمنين"" من آل عثمان.",متى وأين ولد سليمان خان الأول ؟,"{'text': ['6 نوفمبر 1494 بطرابزون،'], 'answer_start': [119]}"
873768797247,سليمان القانوني,"سليمان خان الأول بن سليم خان الأول (بالتركية العثمانية: سلطان سليمان اول)؛ (بالتركية: Sultan Süleyman-ı Evvel) (ميلاد: 6 نوفمبر 1494 بطرابزون، وفاة: 7 سبتمبر 1566 بسيكتوار)، عاشر السلاطين العثمانيين وخليفة المسلمين الثمانون، وثاني من حمل لقب ""أمير المؤمنين"" من آل عثمان.",كم سلطاناً عثمانياً وخليفة للمسلمين عاشرسليمان خان الأول ؟,"{'text': ['الثمانون،'], 'answer_start': [215]}"
937431887678,سليمان القانوني,"سليمان خان الأول بن سليم خان الأول (بالتركية العثمانية: سلطان سليمان اول)؛ (بالتركية: Sultan Süleyman-ı Evvel) (ميلاد: 6 نوفمبر 1494 بطرابزون، وفاة: 7 سبتمبر 1566 بسيكتوار)، عاشر السلاطين العثمانيين وخليفة المسلمين الثمانون، وثاني من حمل لقب ""أمير المؤمنين"" من آل عثمان.",ماهو اللقب الذي حمله سليمان خان الأول ؟,"{'text': ['""أمير المؤمنين"" من آل عثمان.'], 'answer_start': [242]}"
804630283021,سليمان القانوني,"سليمان خان الأول بن سليم خان الأول (بالتركية العثمانية: سلطان سليمان اول؛ بالتركية: ""Sultan Süleyman-ı Evvel"") (ميلاد: 6 نوفمبر 1494 بطرابزون، وفاة: 7 سبتمبر 1566 بسيكتوار)، عاشر السلاطين العثمانيين وخليفة المسلمين الثمانون، وثاني من حمل لقب ""أمير المؤمنين"" من آل عثمان. بلغت الدولة الإسلامية في عهده أقصى اتساع لها حتى أصبحت أقوى دولة في العالم في ذلك الوقت. وصاحب أطول فترة حكم من 6 نوفمبر 1520م حتى وفاته في 7 سبتمبر سنة 1566م",ماذا بلغت الدولة الإسلامية في عهد سليمان خان الأول ؟,"{'text': ['أقصى اتساع لها'], 'answer_start': [301]}"
